Sex,AgeClass,WeightClassKg,Equipment,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,IPFPoints,weight_bin
M,24-34,140.0,Wraps,250.0,150.0,260.0,513.87,120+
F,20-23,48.0,Raw,90.0,45.0,100.0,461.83,<60
F,24-34,60.0,Wraps,122.5,50.0,160.0,594.15,<60
F,45-49,60.0,Wraps,127.5,82.5,155.0,654.52,<60
F,20-23,67.5,Wraps,110.0,60.0,135.0,533.72,60–75
F,35-39,67.5,Wraps,180.0,90.0,180.0,781.95,60–75
F,18-19,67.5,Wraps,145.0,62.5,162.5,638.11,60–75
F,24-34,67.5,Wraps,140.0,77.5,170.0,663.05,60–75
F,24-34,67.5,Wraps,147.5,75.0,167.5,663.53,60–75
F,24-34,67.5,Wraps,147.5,77.5,167.5,664.05,60–75
M,24-34,67.5,Wraps,170.0,90.0,175.0,482.41,60–75
F,24-34,67.5,Wraps,145.0,77.5,170.0,661.72,60–75
F,24-34,67.5,Wraps,120.0,65.0,130.0,528.18,60–75
F,24-34,75.0,Wraps,107.5,60.0,135.0,493.74,60–75
F,24-34,75.0,Wraps,162.5,95.0,152.5,666.17,60–75
M,24-34,75.0,Wraps,195.0,107.5,212.5,545.14,60–75
F,18-19,75.0,Wraps,110.0,60.0,122.5,469.7,60–75
F,20-23,75.0,Wraps,160.0,67.5,175.0,647.26,60–75
F,24-34,75.0,Wraps,150.0,77.5,150.0,606.55,60–75
M,35-39,75.0,Wraps,160.0,125.0,225.0,533.08,60–75
M,24-34,75.0,Wraps,237.5,147.5,227.5,656.63,60–75
F,45-49,75.0,Wraps,115.0,65.0,172.5,564.96,60–75
M,24-34,82.5,Raw,152.5,122.5,195.0,479.79,75–90
F,40-44,82.5,Wraps,125.0,57.5,135.0,492.98,75–90
M,35-39,82.5,Wraps,190.0,115.0,240.0,542.34,75–90
M,20-23,82.5,Wraps,240.0,130.0,240.0,615.03,75–90
F,50-54,90.0,Wraps,207.5,92.5,200.0,762.38,75–90
F,35-39,90.0,Wraps,165.0,65.0,142.5,565.91,75–90
F,18-19,90.0,Wraps,145.0,70.0,160.0,560.62,75–90
F,24-34,110.0,Wraps,200.0,75.0,155.0,614.85,105–120
F,45-49,110.0,Wraps,150.0,80.0,170.0,566.21,105–120
F,24-34,110.0,Wraps,157.5,82.5,180.0,585.69,105–120
M,40-44,100.0,Wraps,185.0,135.0,185.0,449.39,90–105
M,20-23,125.0,Multi-ply,305.0,200.0,240.0,501.72,120+
M,24-34,125.0,Wraps,310.0,175.0,295.0,643.63,120+
M,45-49,140.0,Wraps,155.0,165.0,200.0,365.33,120+
M,35-39,82.5,Wraps,140.0,100.0,170.0,389.69,75–90
M,24-34,125.0,Wraps,275.0,175.0,325.0,659.43,120+
F,20-23,60.0,Wraps,122.5,62.5,145.0,590.49,<60
M,20-23,82.5,Wraps,240.0,135.0,220.0,598.85,75–90
F,24-34,75.0,Wraps,112.5,62.5,145.0,513.53,60–75
F,35-39,67.5,Wraps,100.0,50.0,120.0,453.13,60–75
M,40-44,90.0,Wraps,290.0,140.0,290.0,708.84,75–90
M,40-44,125.0,Wraps,340.0,210.0,370.0,755.78,120+
F,24-34,75.0,Wraps,115.0,50.0,120.0,458.44,60–75
F,50-54,48.0,Wraps,70.0,45.0,130.0,483.7,<60
F,16-17,52.0,Wraps,95.0,30.0,125.0,469.98,<60
F,24-34,52.0,Wraps,100.0,47.5,117.5,497.57,<60
F,24-34,60.0,Wraps,105.0,60.0,130.0,520.75,<60
F,50-54,60.0,Raw,115.0,72.5,140.0,584.86,<60
F,24-34,52.0,Wraps,110.0,50.0,130.0,557.22,<60
F,24-34,60.0,Wraps,117.5,50.0,165.0,590.22,<60
F,20-23,44.0,Wraps,120.0,62.5,120.0,659.02,<60
F,24-34,52.0,Wraps,115.0,65.0,170.0,673.57,<60
F,50-54,56.0,Wraps,132.5,70.0,172.5,700.52,<60
F,24-34,60.0,Raw,140.0,90.0,162.5,700.13,<60
F,24-34,60.0,Wraps,142.5,82.5,135.0,639.8,<60
F,18-19,60.0,Wraps,145.0,65.0,155.0,647.91,<60
F,35-39,75.0,Wraps,100.0,47.5,122.5,447.14,60–75
F,24-34,75.0,Raw,110.0,62.5,130.0,495.17,60–75
F,20-23,75.0,Wraps,115.0,55.0,120.0,467.15,60–75
F,18-19,75.0,Raw,110.0,60.0,130.0,481.55,60–75
F,40-44,75.0,Wraps,120.0,57.5,150.0,530.66,60–75
F,45-49,67.5,Wraps,117.5,57.5,130.0,515.43,60–75
F,24-34,75.0,Wraps,120.0,65.0,120.0,503.78,60–75
F,24-34,67.5,Wraps,125.0,57.5,140.0,549.11,60–75
F,20-23,67.5,Wraps,132.5,65.0,155.0,595.18,60–75
F,24-34,67.5,Wraps,130.0,57.5,152.5,575.23,60–75
F,20-23,75.0,Wraps,162.5,67.5,165.0,635.9,60–75
F,24-34,75.0,Wraps,160.0,97.5,165.0,677.93,60–75
F,24-34,67.5,Wraps,170.0,82.5,165.0,704.58,60–75
F,45-49,67.5,Wraps,200.0,100.0,205.0,851.43,60–75
F,18-19,82.5,Wraps,117.5,72.5,145.0,518.43,75–90
F,13-15,90.0,Wraps,122.5,72.5,140.0,508.36,75–90
F,24-34,110.0,Wraps,150.0,82.5,175.0,569.07,105–120
F,24-34,82.5,Wraps,155.0,67.5,177.5,619.72,75–90
F,20-23,110.0,Wraps,152.5,65.0,157.5,544.58,105–120
F,35-39,110.0,Wraps,155.0,72.5,157.5,563.72,105–120
F,35-39,90.0,Wraps,170.0,67.5,162.5,605.16,75–90
F,24-34,110.0,Wraps,165.0,70.0,165.0,553.78,105–120
F,50-54,90.0,Wraps,190.0,97.5,220.0,760.08,75–90
F,35-39,110.0,Wraps,230.0,110.0,240.0,794.33,105–120
M,24-34,82.5,Wraps,135.0,70.0,142.5,314.77,75–90
F,24-34,82.5,Wraps,147.5,77.5,147.5,582.4,75–90
M,24-34,67.5,Wraps,170.0,85.0,175.0,479.41,60–75
M,13-15,82.5,Wraps,165.0,90.0,200.0,443.99,75–90
M,24-34,67.5,Wraps,172.5,95.0,165.0,478.57,60–75
M,24-34,82.5,Wraps,175.0,80.0,180.0,411.31,75–90
M,18-19,82.5,Wraps,200.0,115.0,235.0,542.47,75–90
M,24-34,82.5,Wraps,220.0,130.0,230.0,576.2,75–90
M,50-54,82.5,Wraps,225.0,140.0,230.0,597.32,75–90
M,24-34,75.0,Wraps,232.5,132.5,250.0,661.59,60–75
M,24-34,75.0,Wraps,235.0,130.0,245.0,652.97,60–75
M,24-34,82.5,Wraps,250.0,142.5,250.0,649.58,75–90
M,24-34,75.0,Wraps,247.5,150.0,232.5,679.13,60–75
M,24-34,125.0,Wraps,215.0,125.0,230.0,440.85,120+
M,24-34,125.0,Wraps,240.0,147.5,265.0,525.36,120+
M,24-34,125.0,Wraps,282.5,167.5,287.5,591.47,120+
M,24-34,125.0,Wraps,290.0,182.5,290.0,618.3,120+
M,18-19,125.0,Wraps,290.0,160.0,300.0,610.15,120+
M,24-34,125.0,Wraps,265.0,195.0,290.0,610.43,120+
M,24-34,140.0,Wraps,335.0,165.0,280.0,589.61,120+
M,24-34,125.0,Raw,,172.5,,546.17,120+
M,35-39,125.0,Raw,,180.0,,585.74,120+
M,70-74,90.0,Wraps,110.0,72.5,172.5,312.05,75–90
M,24-34,90.0,Wraps,170.0,95.0,180.0,412.31,75–90
M,24-34,90.0,Wraps,195.0,120.0,180.0,460.66,75–90
M,24-34,90.0,Wraps,215.0,105.0,200.0,484.41,75–90
M,24-34,90.0,Wraps,182.5,117.5,210.0,473.46,75–90
M,24-34,90.0,Wraps,200.0,125.0,220.0,516.55,75–90
M,35-39,90.0,Wraps,220.0,145.0,235.0,579.03,75–90
M,20-23,90.0,Wraps,200.0,110.0,215.0,496.06,75–90
M,24-34,90.0,Wraps,270.0,145.0,250.0,637.44,75–90
M,24-34,90.0,Wraps,245.0,130.0,260.0,625.53,75–90
M,24-34,90.0,Wraps,217.5,110.0,260.0,553.28,75–90
M,24-34,90.0,Wraps,285.0,140.0,275.0,692.84,75–90
M,24-34,90.0,Wraps,245.0,145.0,275.0,638.84,75–90
M,45-49,100.0,Wraps,125.0,82.5,142.5,279.75,90–105
M,60-64,100.0,Raw,160.0,95.0,190.0,377.62,90–105
M,20-23,100.0,Wraps,175.0,117.5,190.0,431.05,90–105
M,24-34,100.0,Wraps,200.0,115.0,210.0,456.74,90–105
M,24-34,100.0,Raw,180.0,137.5,242.5,491.23,90–105
M,24-34,100.0,Wraps,230.0,120.0,242.5,531.56,90–105
M,20-23,100.0,Wraps,220.0,145.0,232.5,525.43,90–105
M,24-34,100.0,Wraps,250.0,162.5,270.0,616.44,90–105
M,24-34,100.0,Wraps,240.0,150.0,270.0,591.09,90–105
M,24-34,100.0,Wraps,292.5,165.0,287.5,689.73,90–105
M,24-34,100.0,Raw,,217.5,,781.8,90–105
M,24-34,110.0,Wraps,215.0,120.0,217.5,468.0,105–120
M,24-34,110.0,Wraps,212.5,120.0,237.5,479.22,105–120
M,20-23,110.0,Wraps,295.0,140.0,235.0,575.21,105–120
M,24-34,110.0,Wraps,212.5,125.0,245.0,489.6,105–120
M,24-34,110.0,Wraps,230.0,150.0,230.0,516.41,105–120
M,24-34,110.0,Wraps,285.0,190.0,260.0,633.3,105–120
M,20-23,110.0,Wraps,270.0,130.0,265.0,580.19,105–120
M,40-44,110.0,Wraps,272.5,180.0,307.5,656.3,105–120
M,35-39,110.0,Raw,,200.0,,683.34,105–120
F,24-34,47.0,Single-ply,162.5,90.0,132.5,608.29,<60
F,50-54,52.0,Single-ply,105.0,70.0,115.0,477.01,<60
F,45-49,57.0,Single-ply,90.0,60.0,125.0,424.19,<60
F,60-64,57.0,Single-ply,90.0,80.0,142.5,471.31,<60
F,20-23,57.0,Single-ply,167.5,75.0,140.0,555.52,<60
F,24-34,57.0,Single-ply,172.5,105.0,150.0,601.63,<60
F,20-23,63.0,Single-ply,137.5,102.5,135.0,522.4,60–75
F,20-23,63.0,Single-ply,157.5,77.5,140.0,519.08,60–75
F,20-23,63.0,Single-ply,155.0,80.0,165.0,549.52,60–75
F,55-59,63.0,Single-ply,65.0,50.0,90.0,338.75,60–75
F,24-34,63.0,Single-ply,160.0,115.0,145.0,569.12,60–75
F,20-23,72.0,Single-ply,170.0,60.0,140.0,489.77,60–75
F,20-23,72.0,Single-ply,207.5,100.0,155.0,586.42,60–75
F,40-44,72.0,Single-ply,165.0,140.0,180.0,615.59,60–75
F,24-34,72.0,Single-ply,182.5,132.5,160.0,598.39,60–75
F,20-23,72.0,Single-ply,205.0,135.0,160.0,622.55,60–75
F,20-23,72.0,Single-ply,245.0,90.0,190.0,657.96,60–75
F,50-54,84.0,Single-ply,117.5,100.0,170.0,485.48,75–90
F,24-34,84.0,Single-ply,205.0,100.0,160.0,578.29,75–90
F,24-34,84.0,Single-ply,200.0,107.5,182.5,580.52,75–90
M,55-59,66.0,Single-ply,140.0,95.0,185.0,436.73,60–75
M,20-23,74.0,Single-ply,207.5,130.0,215.0,520.38,60–75
M,18-19,74.0,Single-ply,265.0,155.0,235.0,587.88,60–75
M,40-44,74.0,Single-ply,190.0,140.0,215.0,512.32,60–75
M,55-59,74.0,Single-ply,230.0,120.0,215.0,516.5,60–75
M,60-64,74.0,Single-ply,120.0,110.0,140.0,360.87,60–75
M,60-64,74.0,Single-ply,206.0,175.0,180.0,513.28,60–75
M,24-34,74.0,Single-ply,265.0,165.0,270.0,625.61,60–75
M,16-17,74.0,Single-ply,205.0,125.0,195.0,487.64,60–75
M,20-23,83.0,Single-ply,265.0,165.0,240.0,564.18,75–90
M,20-23,83.0,Single-ply,265.0,195.0,245.0,589.28,75–90
M,40-44,83.0,Single-ply,210.0,145.0,222.5,496.62,75–90
M,35-39,83.0,Single-ply,220.0,140.0,255.0,521.63,75–90
M,40-44,83.0,Single-ply,247.5,157.5,250.0,551.69,75–90
M,50-54,83.0,Single-ply,212.5,170.0,202.5,501.57,75–90
M,50-54,83.0,Single-ply,210.0,140.0,242.5,503.29,75–90
M,60-64,83.0,Single-ply,170.0,90.0,200.0,404.26,75–90
M,,83.0,Single-ply,195.0,140.0,220.0,480.98,75–90
M,24-34,83.0,Single-ply,270.0,160.0,255.0,573.02,75–90
M,16-17,83.0,Single-ply,220.0,155.0,235.0,539.27,75–90
M,18-19,93.0,Single-ply,185.0,195.0,175.0,453.56,90–105
M,18-19,93.0,Single-ply,280.0,195.0,275.0,582.47,90–105
M,40-44,93.0,Single-ply,237.5,185.0,250.0,526.9,90–105
M,45-49,93.0,Single-ply,267.5,200.0,260.0,567.7,90–105
M,35-39,93.0,Single-ply,300.0,245.0,250.0,622.59,90–105
M,50-54,93.0,Single-ply,215.0,170.0,225.0,484.89,90–105
M,50-54,93.0,Single-ply,280.0,170.0,282.5,568.86,90–105
M,65-69,93.0,Single-ply,220.0,145.0,220.0,469.0,90–105
M,60-64,93.0,Single-ply,210.0,137.5,240.0,488.44,90–105
M,24-34,93.0,Single-ply,257.5,197.5,240.0,548.13,90–105
M,24-34,93.0,Single-ply,255.0,215.0,245.0,560.58,90–105
M,24-34,93.0,Single-ply,285.0,202.5,245.0,573.6,90–105
M,24-34,93.0,Single-ply,320.0,200.0,265.0,609.54,90–105
M,24-34,93.0,Single-ply,345.0,160.0,280.0,613.22,90–105
M,24-34,93.0,Single-ply,345.0,237.5,275.0,659.4,90–105
M,35-39,93.0,Single-ply,335.0,222.5,327.5,695.27,90–105
M,16-17,93.0,Single-ply,145.0,110.0,170.0,362.74,90–105
M,16-17,93.0,Single-ply,225.0,125.0,230.0,463.02,90–105
M,20-23,105.0,Single-ply,265.0,190.0,220.0,501.68,90–105
M,45-49,105.0,Single-ply,275.0,120.0,232.5,465.41,90–105
M,40-44,105.0,Single-ply,240.0,195.0,225.0,488.84,90–105
M,45-49,105.0,Single-ply,262.5,165.0,240.0,515.69,90–105
M,50-54,105.0,Single-ply,240.0,185.0,260.0,504.31,90–105
M,24-34,105.0,Single-ply,272.5,160.0,260.0,523.14,90–105
M,24-34,105.0,Single-ply,255.0,215.0,280.0,550.53,90–105
M,24-34,105.0,Single-ply,270.0,210.0,285.0,558.5,90–105
M,24-34,105.0,Single-ply,345.0,187.5,255.0,585.76,90–105
M,24-34,105.0,Single-ply,325.0,235.0,280.0,607.02,90–105
M,40-44,120.0,Single-ply,270.0,197.5,252.5,506.85,105–120
M,40-44,120.0,Single-ply,252.5,175.0,292.5,523.74,105–120
M,45-49,120.0,Single-ply,295.0,210.0,270.0,528.99,105–120
M,50-54,120.0,Single-ply,125.0,231.0,160.0,374.92,105–120
M,50-54,120.0,Single-ply,190.0,180.0,215.0,425.62,105–120
M,,120.0,Single-ply,210.0,170.0,210.0,424.35,105–120
M,20-23,120.0,Single-ply,310.0,200.0,280.0,558.86,105–120
M,35-39,120.0,Single-ply,350.0,280.0,320.0,635.9,105–120
M,24-34,120.0,Single-ply,377.5,270.0,322.5,651.63,105–120
F,24-34,52.0,Single-ply,150.0,95.0,130.0,588.22,<60
F,20-23,63.0,Single-ply,175.0,112.5,150.0,609.09,60–75
F,24-34,63.0,Single-ply,167.5,115.0,155.0,590.41,60–75
F,24-34,72.0,Single-ply,127.5,80.0,160.0,493.6,60–75
F,20-23,72.0,Single-ply,210.0,95.0,162.5,591.76,60–75
F,24-34,72.0,Single-ply,155.0,100.0,180.0,554.67,60–75
F,20-23,72.0,Single-ply,170.0,102.5,152.5,544.38,60–75
M,20-23,74.0,Single-ply,255.0,140.0,245.0,603.66,60–75
M,20-23,74.0,Single-ply,200.0,137.5,170.0,484.03,60–75
M,45-49,74.0,Single-ply,232.5,140.0,232.5,554.59,60–75
M,35-39,83.0,Single-ply,245.0,127.5,237.5,538.84,75–90
M,24-34,83.0,Single-ply,235.0,145.0,257.5,558.61,75–90
M,24-34,83.0,Single-ply,205.0,150.0,200.0,489.45,75–90
M,55-59,83.0,Single-ply,235.0,162.5,245.0,554.76,75–90
M,18-19,83.0,Single-ply,265.0,160.0,245.0,575.06,75–90
M,18-19,83.0,Single-ply,170.0,150.0,200.0,457.07,75–90
M,35-39,83.0,Single-ply,200.0,137.5,250.0,507.87,75–90
M,40-44,83.0,Single-ply,242.5,147.5,215.0,516.87,75–90
M,50-54,83.0,Single-ply,215.0,130.0,240.0,500.85,75–90
M,20-23,83.0,Single-ply,265.0,200.0,250.0,593.84,75–90
M,35-39,93.0,Single-ply,275.0,192.5,250.0,592.4,90–105
M,45-49,93.0,Single-ply,252.5,177.5,230.0,545.53,90–105
M,35-39,93.0,Single-ply,262.5,190.0,250.0,576.49,90–105
M,20-23,93.0,Single-ply,195.0,135.0,255.0,485.34,90–105
M,24-34,93.0,Single-ply,235.0,160.0,280.0,547.12,90–105
M,40-44,93.0,Single-ply,285.0,235.0,250.0,603.88,90–105
M,35-39,93.0,Single-ply,255.0,185.0,275.0,563.97,90–105
M,35-39,93.0,Single-ply,260.0,160.0,272.5,543.12,90–105
M,16-17,93.0,Single-ply,240.0,130.0,237.5,481.44,90–105
M,45-49,105.0,Single-ply,230.0,155.0,235.0,487.36,90–105
M,24-34,105.0,Single-ply,285.0,190.0,310.0,601.72,90–105
M,24-34,105.0,Single-ply,280.0,152.5,255.0,532.46,90–105
M,24-34,105.0,Single-ply,217.5,180.0,230.0,489.93,90–105
M,24-34,105.0,Single-ply,215.0,135.0,240.0,461.81,90–105
M,24-34,105.0,Single-ply,230.0,200.0,235.0,511.98,90–105
M,35-39,105.0,Single-ply,230.0,175.0,240.0,494.47,90–105
M,35-39,105.0,Single-ply,225.0,172.5,245.0,491.97,90–105
M,45-49,105.0,Single-ply,230.0,150.0,250.0,481.68,90–105
M,24-34,105.0,Single-ply,290.0,162.5,277.5,543.89,90–105
M,40-44,105.0,Single-ply,325.0,210.0,292.5,606.99,90–105
M,24-34,105.0,Single-ply,250.0,150.0,265.0,498.06,90–105
M,20-23,105.0,Single-ply,267.5,167.5,247.5,508.95,90–105
M,20-23,105.0,Single-ply,272.5,192.5,235.0,516.95,90–105
M,24-34,105.0,Single-ply,230.0,230.0,275.0,539.8,90–105
M,45-49,105.0,Single-ply,260.0,190.0,250.0,516.44,90–105
M,24-34,105.0,Single-ply,280.0,222.5,287.5,575.55,90–105
M,24-34,105.0,Single-ply,270.0,210.0,287.5,559.87,90–105
M,20-23,105.0,Single-ply,300.0,240.0,250.0,573.56,90–105
M,24-34,120.0,Single-ply,330.0,205.0,340.0,625.45,105–120
M,18-19,120.0,Single-ply,175.0,105.0,180.0,352.17,105–120
M,24-34,120.0,Single-ply,345.0,260.0,315.0,648.0,105–120
M,24-34,120.0,Single-ply,320.0,240.0,280.0,595.49,105–120
M,24-34,120.0,Single-ply,310.0,182.5,260.0,537.32,105–120
M,24-34,120.0,Single-ply,295.0,192.5,270.0,538.07,105–120
M,24-34,120.0,Single-ply,315.0,200.0,250.0,534.99,105–120
M,24-34,120.0,Single-ply,270.0,122.5,315.0,490.44,105–120
M,24-34,120.0,Single-ply,355.0,160.0,320.0,562.75,105–120
F,18-19,57.0,Raw,,80.0,,676.65,<60
F,16-17,63.0,Raw,,35.0,,328.24,60–75
F,24-34,63.0,Raw,,65.0,,544.2,60–75
F,20-23,72.0,Raw,,70.0,,562.74,60–75
M,18-19,74.0,Raw,,102.5,,484.1,60–75
M,20-23,74.0,Raw,,95.0,,440.65,60–75
F,35-39,72.0,Raw,,72.5,,564.37,60–75
M,18-19,74.0,Raw,,92.5,,419.91,60–75
M,60-64,74.0,Single-ply,,127.5,,488.55,60–75
M,45-49,74.0,Raw,,100.0,,449.68,60–75
M,65-69,74.0,Raw,,105.0,,470.48,60–75
M,70-74,74.0,Raw,,82.5,,368.33,60–75
M,50-54,74.0,Raw,,150.0,,667.5,60–75
F,18-19,84.0,Raw,,50.0,,397.87,75–90
M,45-49,83.0,Raw,,127.5,,528.96,75–90
M,35-39,83.0,Raw,,120.0,,495.37,75–90
M,45-49,83.0,Raw,,122.5,,505.04,75–90
M,60-64,83.0,Raw,,130.0,,533.92,75–90
M,65-69,83.0,Raw,,127.5,,521.37,75–90
M,75-79,93.0,Single-ply,,67.5,,304.29,90–105
M,16-17,93.0,Raw,,112.5,,441.03,90–105
M,24-34,93.0,Raw,,137.5,,535.21,90–105
M,55-59,93.0,Raw,,110.0,,423.62,90–105
M,16-17,93.0,Raw,,80.0,,306.66,90–105
M,70-74,93.0,Raw,,90.0,,344.02,90–105
M,45-49,93.0,Raw,,120.0,,458.28,90–105
M,18-19,93.0,Raw,,125.0,,476.69,90–105
M,40-44,93.0,Single-ply,,215.0,,609.63,90–105
M,18-19,93.0,Raw,,125.0,,473.12,90–105
M,35-39,93.0,Raw,,150.0,,566.97,90–105
M,50-54,93.0,Raw,,142.5,,538.42,90–105
M,40-44,105.0,Single-ply,,155.0,,462.94,90–105
M,55-59,105.0,Raw,,142.5,,514.88,90–105
M,24-34,105.0,Single-ply,,175.0,,500.64,90–105
M,50-54,105.0,Raw,,152.5,,544.2,90–105
M,65-69,105.0,Raw,,120.0,,427.77,90–105
M,35-39,105.0,Raw,,150.0,,527.81,90–105
M,18-19,105.0,Raw,,95.0,,333.95,90–105
M,45-49,105.0,Raw,,167.5,,584.38,90–105
M,50-54,120.0,Raw,,205.0,,711.62,105–120
M,18-19,120.0,Raw,,105.0,,363.73,105–120
M,24-34,120.0,Raw,,135.0,,462.72,105–120
M,24-34,120.0,Single-ply,,130.0,,392.23,105–120
M,40-44,120.0,Raw,,170.0,,577.5,105–120
M,45-49,120.0,Raw,,140.0,,475.46,105–120
M,60-64,120.0,Raw,,150.0,,508.55,105–120
M,24-34,120.0,Single-ply,,307.5,,701.0,105–120
M,40-44,120.0,Single-ply,,212.5,,527.92,105–120
M,24-34,120.0,Raw,,200.0,,652.11,105–120
M,35-39,120.0,Raw,,150.0,,486.9,105–120
M,24-34,120.0,Raw,,170.0,,548.85,105–120
F,24-34,47.0,Raw,82.5,57.5,141.0,561.74,<60
F,24-34,52.0,Raw,105.0,67.5,130.0,579.91,<60
F,24-34,52.0,Raw,95.0,65.0,137.5,569.06,<60
F,24-34,52.0,Raw,138.0,78.0,157.5,723.02,<60
F,24-34,52.0,Raw,100.0,47.5,120.0,506.62,<60
F,24-34,52.0,Raw,100.0,52.5,102.5,480.63,<60
F,18-19,52.0,Raw,107.5,55.0,135.0,565.51,<60
F,35-39,52.0,Raw,110.0,57.5,112.5,529.98,<60
F,24-34,52.0,Raw,102.5,55.0,117.5,519.83,<60
F,24-34,57.0,Raw,107.5,70.0,132.5,568.82,<60
F,40-44,57.0,Raw,95.0,60.0,120.0,500.35,<60
F,35-39,57.0,Raw,112.5,60.0,137.5,566.26,<60
F,35-39,57.0,Raw,100.0,60.0,125.0,518.25,<60
F,24-34,57.0,Raw,130.0,65.0,155.0,642.46,<60
F,24-34,57.0,Raw,117.5,67.5,145.0,601.37,<60
F,24-34,57.0,Raw,120.0,55.0,130.0,553.23,<60
F,24-34,57.0,Raw,132.5,72.5,157.5,662.12,<60
F,40-44,57.0,Raw,105.0,55.0,145.0,552.74,<60
F,20-23,63.0,Raw,97.5,50.0,130.0,491.2,60–75
F,40-44,63.0,Raw,115.0,65.0,135.0,558.44,60–75
F,24-34,63.0,Raw,120.0,70.0,145.0,589.57,60–75
F,24-34,63.0,Raw,95.0,47.5,97.5,416.61,60–75
F,24-34,63.0,Raw,90.0,60.0,112.5,457.24,60–75
F,24-34,63.0,Raw,125.0,75.0,140.0,596.78,60–75
F,35-39,63.0,Raw,117.5,50.0,125.0,510.65,60–75
F,24-34,63.0,Raw,115.0,62.5,150.0,573.67,60–75
F,24-34,63.0,Raw,107.5,57.5,115.0,486.56,60–75
F,24-34,63.0,Raw,90.0,45.0,100.0,405.03,60–75
F,35-39,63.0,Raw,100.0,65.0,127.5,508.39,60–75
F,16-17,63.0,Raw,100.0,55.0,102.5,445.31,60–75
F,24-34,63.0,Raw,115.0,60.0,145.0,557.52,60–75
F,24-34,63.0,Raw,140.0,72.5,160.0,651.52,60–75
F,50-54,63.0,Raw,112.5,55.0,147.0,546.8,60–75
F,50-54,63.0,Raw,85.0,52.5,135.0,470.67,60–75
F,20-23,63.0,Raw,142.5,77.5,185.0,707.13,60–75
F,24-34,63.0,Raw,147.5,70.0,152.5,644.49,60–75
F,40-44,63.0,Raw,117.5,72.5,160.0,608.7,60–75
F,40-44,63.0,Raw,95.0,57.5,122.5,474.48,60–75
F,60-64,63.0,Raw,91.0,70.0,133.0,508.48,60–75
F,24-34,63.0,Raw,105.0,45.0,135.0,491.68,60–75
F,45-49,63.0,Raw,150.0,85.0,175.0,714.36,60–75
F,24-34,63.0,Raw,137.5,85.0,170.0,682.07,60–75
F,20-23,72.0,Raw,105.0,72.5,122.5,508.8,60–75
F,45-49,72.0,Raw,110.0,65.0,135.0,522.0,60–75
F,35-39,72.0,Raw,166.5,92.5,190.0,747.43,60–75
F,24-34,72.0,Raw,115.0,75.0,130.0,529.61,60–75
F,24-34,72.0,Raw,90.0,55.0,110.0,419.19,60–75
F,24-34,72.0,Raw,120.0,72.5,142.5,552.74,60–75
F,24-34,72.0,Raw,157.5,103.0,180.0,727.22,60–75
F,24-34,72.0,Raw,125.0,57.5,140.0,530.22,60–75
F,24-34,72.0,Raw,125.0,65.0,150.0,558.68,60–75
F,24-34,72.0,Raw,130.0,77.5,160.0,603.65,60–75
F,24-34,72.0,Raw,152.5,87.5,210.0,738.18,60–75
F,24-34,72.0,Raw,155.0,92.5,185.0,707.88,60–75
F,50-54,72.0,Raw,107.5,65.0,115.0,468.19,60–75
F,24-34,84.0,Raw,142.5,70.0,167.5,610.94,75–90
F,24-34,84.0,Raw,145.0,82.5,167.5,634.04,75–90
F,50-54,84.0,Raw,95.0,75.0,132.5,481.76,75–90
F,35-39,84.0,Raw,115.0,87.5,157.5,571.61,75–90
F,35-39,84.0,Raw,115.0,72.5,120.0,487.72,75–90
F,24-34,84.0,Raw,155.0,92.5,180.0,668.73,75–90
F,24-34,84.0,Raw,152.5,72.5,170.0,614.85,75–90
F,35-39,84.0,Raw,142.5,77.5,142.5,564.53,75–90
F,40-44,84.0,Raw,115.0,70.0,140.0,504.05,75–90
F,24-34,84.0,Raw,115.0,72.5,145.0,515.34,75–90
F,24-34,84.0,Raw,167.5,125.0,190.0,738.92,75–90
M,24-34,59.0,Raw,90.0,70.0,130.0,359.02,<60
M,50-54,59.0,Raw,107.5,92.5,157.5,433.08,<60
M,24-34,59.0,Raw,130.0,80.0,170.0,464.96,<60
M,80-999,66.0,Raw,90.0,65.0,140.0,330.6,60–75
M,24-34,66.0,Raw,110.0,82.5,135.0,355.21,60–75
M,24-34,66.0,Raw,155.0,105.0,195.0,523.88,60–75
M,50-54,66.0,Raw,155.0,85.0,172.5,463.41,60–75
M,24-34,66.0,Raw,190.0,130.0,220.0,631.35,60–75
M,40-44,74.0,Raw,210.0,140.0,212.5,614.49,60–75
M,24-34,74.0,Raw,200.0,110.0,200.0,546.33,60–75
M,40-44,74.0,Raw,212.5,132.5,225.0,620.59,60–75
M,45-49,74.0,Raw,135.0,110.0,162.5,419.01,60–75
M,24-34,74.0,Raw,215.0,140.0,245.0,655.7,60–75
M,75-79,74.0,Raw,120.0,75.0,150.0,339.43,60–75
M,24-34,74.0,Raw,212.5,160.0,268.5,701.37,60–75
M,24-34,74.0,Raw,205.0,135.0,250.0,638.17,60–75
M,24-34,74.0,Raw,190.0,107.5,240.0,573.83,60–75
M,24-34,74.0,Raw,217.5,156.5,252.5,681.54,60–75
M,55-59,74.0,Raw,187.5,120.0,210.0,547.64,60–75
M,60-64,74.0,Raw,195.0,132.5,185.0,541.53,60–75
M,24-34,83.0,Raw,195.0,137.5,220.0,579.46,75–90
